municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Monte Aprazível,Paralisada,Municipal,233168.33,112825.77,E. R. CHICONI MAGDA EIRELI - ME,05.054.223/0001-55,PREFEITURA MUNICIPAL DE MONTE APRAZIVEL,"Equipamento urbanos (praças, quadras e similares)",Não informado,"No início de 2017, verificou-se que a gestão anterior da prefeitura não havia renovado o contrato com a empresa executora e existiam erros nos procedimentos de publicação do processo licitatório, sendo assim iniciou-se o processo de rompimento contratual com a empresa “E.R. Chiconi Magda Eireli - ME”. Após rompido iniciou-se a reprogramação do saldo contratual e licitar a obra novamente. O processo de reprogramação do saldo foi finalizado em março de 2018, tendo licitado a obra em junho/2018 – Tomada de Preço n° 2 (licitação deserta) e em setembro/2018 Concorrência Publica nº 10 (licitação deserta). Com a mudança do chefe do executivo de nossa cidade, optou-se por realizar uma nova reprogramação do saldo com o objetivo de tornar a obra mais viável, e tentar fazer com que as licitações tenham êxito.",Não informado,Não informado,20/09/2015
Monte Azul Paulista,Paralisada,Municipal,1342710.99,1176190.44,"CARMO FERREIRA CONSTRUÇÕES, ENGENHARIA E COMÉRCIO LTDA",02.152.241/0001-81,PREFEITURA MUNICIPAL DE MONTE AZUL PAULISTA,"Educação - Universidades, Faculdades, Escolas e similares",20/11/2018,Construção de Creche Escola padrão CR-01 FDE,Rua Angelo Sasso,"https://www.google.com.br/maps/place/Hotel+Tonelli/@-20.9093916,-486489232.15z/data=!4m8!3m7!1s0x94bbf751d6aacf61:0xefe0088c26f3515a!5m2!4m1!1i2!8m2!3d-20.9065214!4d-48.6501539?hl=pt-BR",11/12/2015
Monte Castelo,Atrasada,Municipal,179653.22,154058.44,"CONVENIO DIVIDIDO EM TRÊS MODALIDADES DE LICITAÇÃO, SENDO OBRA CIVIL (CONCLUÍDA),  PRESTAÇÃO DE SERVIÇOS SOCIAIS (CONCLUIDO) E AQUISIÇÃO DE EQUIPAMENTOS(PARCIALMENTE (CONCLUÍDO)",19.670.716/0001-24,PREFEITURA MUNICIPAL DE MONTE CASTELO,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"Obra de tratamento de resíduos sólidos, sendo a obra civil de um barracão de reciclagem que encontra-se em reprogramação, pois foram abertos 2 licitações para aquisição de equipamentos, onde nas mesmas não obtivemos propostas para os mesmos, a serem utilizados na obra que já esta concluída, na qual a prefeitura encontrou dificuldades junto a licitação por serem equipamento específicos e não encontrados facilmente em nossa região. Onde esta próximo da reabertura do processo de licitação para conclusão das mesmas, pois já estamos com os novos equipamentos.",Não informado,Não informado,05/09/2018
Monteiro Lobato,Atrasada,Municipal,71541.71,15962.22,SANTOS ALMEIDA ENGENHARIA E CONSTRUTORA EIRELI,19.368.009/0001-88,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Contratação para execução de reforma da UBS do Bairro São Benedito.,Não informado,Não informado,18/07/2019
Monteiro Lobato,Atrasada,Municipal,224608.10,46373.24,SANTOS ALMEIDA ENGENHARIA E CONSTRUTORA EIRELI,19.368.009/0001-88,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,Mobilidade urbana - vias urbanas,Não informado,"Construção de calçadas, guias e sarjetas em parte dos prédios públicos da zona urbana.",Não informado,Não informado,21/06/2019
Monteiro Lobato,Paralisada,Estadual,820414.51,0.00,OBRAGEN ENGENHARIA E CONSTRUCOES LTDA,01.817.838/0001-35,DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,Transporte - Rodovias,20/06/2018,"CONTRATAÇÃO DE OBRAS E SERVIÇOS DE ESTABILIZAÇÃO DE RECALQUE DO ATERRO DO KM 135+500M, DA SP. 050, MUNICÍPIO DE MONTEIRO LOBATO, INCLUINDO A ELABORAÇÃO DO PROJETO EXECUTIVO.",RODOVIA SP 050,,20/12/2018
Monteiro Lobato,Atrasada,Municipal,116267.15,27057.41,MARPRADO CONSTRUÇÃO CIVIL LTDA. ,09.052.198/0001-21,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Contratação de empresa para adequação de acessibilidade e fechamento de gradil do Centro de Saúde Dr. João Auricchio.,Não informado,Não informado,18/07/2019
Monteiro Lobato,Atrasada,Municipal,120222.96,0.00,MARPRADO CONSTRUÇÃO CIVIL LTDA. ,09.052.198/0001-21,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,Construção de cabeceiras com tabuleiro de madeira e contenção das margens para a ponte da estrada Ambrósio Datti.,Não informado,Não informado,04/07/2019
Monteiro Lobato,Atrasada,Municipal,56603.44,0.00,SANTOS ALMEIDA ENGENHARIA E CONSTRUTORA EIRELI,19.368.009/0001-88,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Contratação de empresa para execução da revitalização do Centro Cultural - Resto de obra Relicitado.,Não informado,Não informado,01/11/2019
Monte Mor,Atrasada,Municipal,1995228.98,707399.33,VERDEBIANCO ENGENHARIA EIRELI,03.992.945/0001-25,PREFEITURA MUNICIPAL DE MONTE MOR,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,Verdebianco Engenharia EIRELI,Não informado,Não informado,22/02/2018
Monte Mor,Atrasada,Municipal,377258.01,176579.65,GEDECON PARTICIPAÇÕES LTDA ME,12.162.470/0001-30,PREFEITURA MUNICIPAL DE MONTE MOR,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Conclusão da Construção de UBS do Jd. Moreira,Não informado,Não informado,12/09/2018
Monte Mor,Atrasada,Municipal,1997265.03,428475.74,VERDEBIANCO ENGENHARIA EIRELI,03.992.945/0001-25,PREFEITURA MUNICIPAL DE MONTE MOR,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação asfáltica, guias, sarjetas, galerias de águas pluviais e sinalização viária das Ruas 1, 19, 20, 21, 22, 23 e 24 do bairro Jd. Paviotti\n",Não informado,Não informado,22/02/2018
Monte Mor,Paralisada,Municipal,349710.32,5103.15,"FALCON CONSTRUÇÕES, ENGENHARIA E EMPREENDIMENTOS FERNANDÓPOLIS LTDA - EPP",20.746.243/0001-80,PREFEITURA MUNICIPAL DE MONTE MOR,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Conclusão da Construção da Quadra Coberta com Vestiário da EM Prof. Edson J. Paula,Não informado,Não informado,19/05/2019
Monte Mor,Atrasada,Municipal,232171.28,204592.34,COSTA & COSTA CONSTRUÇÃO E MANUTENÇÃO EIRELI,10.696.357/0001-00,PREFEITURA MUNICIPAL DE MONTE MOR,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção da Praça do Jd. Bela Vista,Não informado,Não informado,30/05/2017
Monte Mor,Atrasada,Municipal,213606.88,171322.00,CONSTRUTORA TRACTOR LTDA,20.370.506/0001-08,PREFEITURA MUNICIPAL DE MONTE MOR,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção de Campo de Futebol no Jardim San Remo,Não informado,Não informado,18/10/2017
Monte Mor,Atrasada,Municipal,545446.50,388282.33,"COMIMPA COMÉRCIO, MINERAÇÃO E PAVIMENTAÇÃO EIRELI",49.395.742/0001-52,PREFEITURA MUNICIPAL DE MONTE MOR,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação asfáltica, guias, sarjetas e sinalização viária das Ruas 10, 11, 12 e 14 do bairro Jd. Alvorada",Não informado,Não informado,25/10/2017
Monte Mor,Atrasada,Municipal,1192708.70,959108.46,SPLBASE ENGENHARIA LTDA,14.657.973/0001-02,PREFEITURA MUNICIPAL DE MONTE MOR,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação, guias, sarjetas, calçadas e drenagem - Trechos das Ruas 20, 21, 22, 23, 24, 25 e 26 do Bairro Jd. Colina I",Não informado,Não informado,01/12/2015
Morro Agudo,Atrasada,Municipal,320562.97,0.00,PROJETTAR ENGENHARIA E MANUTENÇÃO EIRELI - ME,23.933.095/0001-00,PREFEITURA MUNICIPAL DE MORRO AGUDO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Praça da Juventude,Não informado,Não informado,24/04/2018
Morro Agudo,Atrasada,Municipal,242884.48,0.00,CONSTRUTORA RIBEIRANIA EIRELI - EPP,04.138.652/0001-48,PREFEITURA MUNICIPAL DE MORRO AGUDO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Pista de Atletismo no Estádio Municipal,Não informado,Não informado,23/09/2017
Morungaba,Paralisada,Municipal,292500.00,260156.77, PILLAR CONSTRUTORA LTDA,20.972.707/0001-77,PREFEITURA MUNICIPAL DE MORUNGABA,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,"Temos a informar que a obra referente a Revitalização das Pontes convenio  nº 034/2016, formalizado junto a Secretaria de Turismo – Departamento de Apoio ao Desenvolvimento das Estancias - DADE,  objeto da Tomada de Preços  nº 006/2016 - Processo Administrativo nº 449/03/2016, está paralisada  pois foi necessario a rescisão do contrato com a empresa PILLAR CONSTRUTORA LTDA. – EPP  inscrita no  CNPJ Nº 20.972.707/0001-77, pois houve abandono da obra. Foi solicitado ao DADETUR autorização para abertura de novo processo licitatório para termino da obra que encontra-se 88.94 % concluída.",Não informado,Não informado,30/06/2019
Motuca,Paralisada,Municipal,892000.00,427637.72,C&G CONSTRUTORA E ENGENHARIA LTDA - ME,10.628.495/0001-51,PREFEITURA MUNICIPAL DE MOTUCA,"Educação - Universidades, Faculdades, Escolas e similares",19/04/2019,"EXECUÇÃO DAS OBRAS DE CONCLUSÃO DA CRECHE PADRÃO FDE CR-1, NA AVENIDA LUIZ LEONARDO LEITE - JARDIM NOVA MOTUCA, NO MUNICÍPIO DE MOTUCA/SP",AVENIDA LUIZ LEONARDO LEITE,,19/04/2019
Murutinga do Sul,Paralisada,Municipal,1586613.62,592530.71,W. J. SALEME ENGENHARIA E CONSTRUÇÕES LTDA – EPP,10.411.315/0001-85,PREFEITURA MUNICIPAL DE MURUTINGA DO SUL,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Obra de Construção da Creche Escola com 813.78 metros quadrados, objeto do Termo de Convênio firmado com a Secretaria da Educação – Fundação para o Desenvolvimento da Educação – FDE – CONVÊNIO PAEM/Educação Infantil/2014 – Processo nº 06098/2013.",Não informado,Não informado,21/12/2015
Murutinga do Sul,Paralisada,Municipal,265874.69,142219.14,LMR EMPRRENDIMENTOS EIRELLE - EPP,20.094.583/0001-74,PREFEITURA MUNICIPAL DE MURUTINGA DO SUL,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Obra de construção de um Centro de Convivência do Idoso - Centro Conviver"", objeto do convênio firmado com a Secretaria do Estado de Desenvolvimento Social pelo número 1543/2013, cuja metragem total é de 212.12 m², voltado para o atendimento da população idosa do município.""",Não informado,Não informado,05/01/2017
Murutinga do Sul,Paralisada,Municipal,100276.19,82035.40,ARARAUNA CONSTRUÇÕES E ENGENHARIA LTDA - ME,09.118.980/0001-04,PREFEITURA MUNICIPAL DE MURUTINGA DO SUL,"Equipamento urbanos (praças, quadras e similares)",02/01/2017,Obra de construção da Academia da Saúde – objeto do convênio firmado com o Ministério da Saúde pela emeda parlamentar de número 26250001 / Proposta nº 11930.5610001/13-001 que prevê a construção de uma edificação com 95.57 metros quadrados.,Não informado,Não informado,16/12/2014
Murutinga do Sul,Paralisada,Municipal,381921.66,293418.73,LMR EMPRRENDIMENTOS EIRELLE - EPP,20.094.583/0001-74,PREFEITURA MUNICIPAL DE MURUTINGA DO SUL,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Obra de Construção da Escola de Educação Infantil, projeto padrão do FNDE/MEC, objeto do convênio nº 830069/2007 – FNDE/MEC.",Não informado,Não informado,14/05/2015
Nazaré Paulista,Paralisada,Municipal,170888.38,0.00,ENGIVER CONSTRUTORA E PAVIMENTADORA LTDA,49.362.007/0001-42,PREFEITURA MUNICIPAL DE NAZARE PAULISTA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Cobertura da Quadra da escola municipal Monsenhor Afonso,Não informado,Não informado,30/04/2018
Neves Paulista,Paralisada,Municipal,284326.90,150737.16,CRISTEL ENGENHARIA E COMERCIO LTDA - EPP,03.014.711/0001-03,PREFEITURA MUNICIPAL DE NEVES PAULISTA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Construção do CENTRO DE CONVIVÊNCIA DO IDOSO - CENTRO CONVIVER"". """,Não informado,Não informado,31/03/2017
Nipoã,Atrasada,Estadual,8988888.88,0.00,ENGENIL DE NIPOÃ CONSTRUTORA LTDA,09.106.400/0001-50,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"C.H. Nipoâ E - Contrato 131/18\nConjunto Composto por 144 uhs TI22A-01-2D, composta por 2 dormitórios qye serão entregue em 2 fases. O serviço de infraestrutura de drenagem será executado no convênio não iniciado. As redes de água e esgoto serão executadas pela SABESP e não foram iniciados. A rede de energia elétrica será executada pela concessionaria ELEKTRO",Não informado,Não informado,07/06/2021
Nova Campina,Atrasada,Municipal,257833.54,182298.53,M. M. SOUZA CONSTRUTORA ME,12.474.340/0001-33,PREFEITURA MUNICIPAL DE NOVA CAMPINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Processo nº 49-357/2013\nPrefeitura Municipal de Nova Campina\nObra – Construção do Centro de Convivência do Idoso\nValor – R$ 257......\nValor do estado – R$ 250000.00\nValor do Município – R$ \nForma de Liberação do Recurso pelo Estado – 2 Parcelas, sendo:\nPrimeira no valor de R$ 150000.00, liberada em 11/04/2014 – OB nº 07500\nSegunda Parcela: Será liberada após a primeira medição efetuada na obra pela Coordenação de Obras da Secretaria referente ao valor liberado na primeira parcela.\nObservamos:\n1 - A primeira medição ocorreu e a Coordenadoria de Obras concluiu que está correta e emitiu o seu parecer favorável a liberação da segunda parcela, o que ainda não foi efetuado pela Coordenação de Assuntos Financeiros da Secretaria/Secretaria da Fazenda.\n2 – A obra em questão já foi concluída pelo município independente do crédito da 2ª parcela e está pronta a meses para a sua inauguração, fato que ainda não ocorreu acredito pelo fato dos governadores que passaram pelo estado não terem tido agenda, desde que houve neste período o pleito para Presidente, Governador, etc.\n",Não informado,Não informado,04/06/2016
Nova Europa,Paralisada,Municipal,271306.56,220594.99,JOSAN COMÉRCIO E CONSTRUÇÕES EIRELI – ME,20.747.690/0001-54,PREFEITURA MUNICIPAL DE NOVA EUROPA,Mobilidade urbana - vias urbanas,19/02/2018,"Execução de pavimentação asfáltica, recapeamento asfáltico, guia e sarjetas, calçadas, galerias de águas pluviais, acessibilidade e sinalização viária.",Rua dos Antúrios,"https://www.google.com/maps/place/Rua+dos+Ant%C3%BArios,+Nova+Europa+-+SP,+14920-000/@-21.7742624,-485640692.17z/data=!4m13!1m7!3m6!1s0x94b8d09c67ccb891:0xf5b207f27e4f7dc9!2sRua+dos+Ant%C3%BArios,+Nova+Europa+-+SP,+14920-000!3b1!8m2!3d-21.7743471!4d-48.5629212!3m4!1s0x94b8d09c67ccb891:0xf5b207f27e4f7dc9!8m2!3d-21.7743471!4d-48.5629212?hl=pt-PT",16/11/2015
Nova Guataporanga,Atrasada,Municipal,1676966.36,754000.00,"CONSTRUTORA  NAC  FERRARI  EIRELI – EPP, ",11.972.836/0001-74,PREFEITURA MUNICIPAL DE NOVA GUATAPORANGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"NO MUNICIPIO DE NOVA GUATAPORANGA, TEMOS  EM CONSTRUÇÃO  ATRAVES DA SECRETARIA ESTADUAL DE  EDUCAÇÃO E FDE, UMA CRECHE  ESCOLA CAPACIDADE  150 CRIANÇAS.  ESTEVE  PERÍODO  PARALISADA  , E DESDE  ESTE  MES  A EMPRESA  CONTRATADA  PARA  EXECUÇÃO  DA  CONSTRUÇÃO, EMPRESA  NAC,  POR CONTA  RESOLVEU DAR  ANDAMENTO APÓS  SER NOTIFICADA PELA PREFEITURA, QUE ALEGA ATRASO CAUSADO PELA  PROPRIA PREFEITURA QUE  FIRMOU  CONTRATO  E DEMOROU  MAIS DE UM ANO  PARA INICIO.  A EMPRESA CONTRATADA E  CONTRATANTE  AGUARDAM  CONCLUSAO  PARECER  JURIDICO  SOBRE  POSSIBILIDADE  EM  REALINHAMENTO  PEQUENO   NOS  SALDOS  DE  MATERIAIS E SERVIÇOS.  MAS  ESTA   EM PLENO ANDAMENTO E COM OBJETO   DE  FINALIZAR  EM BREVE  A  CONCLUSÃO  DESSA   CRECHE  ESCOLA .  Convênio n.º 3086/2013/SE",Não informado,Não informado,10/10/2019
Nova Independência,Paralisada,Municipal,778654.26,0.00,OBRACRI EPP LTDA,11.809.435/0001-06,PREFEITURA MUNICIPAL DE NOVA INDEPENDENCIA,Outros,11/06/2019,ANFITEATRO MUNICIPAL,RUA MANOEL JOSE DA SILVA,,27/10/2018
Novais,Atrasada,Municipal,1318537.96,1420923.15,CONSTRUTORA CONCIL CAJOBO LTDA - EPP,17.393.734/0001-80,PREFEITURA MUNICIPAL DE NOVAIS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche Escola - FDE - com Capacidade para  150 crianças,Não informado,Não informado,22/09/2016
Nova Luzitânia,Atrasada,Estadual,8198000.00,0.00,CARVALHO E GARCIA CONSTRUÇÃO EMPREENDIMENTOS LTDA. - EPP,10.693.251/0001-52,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,CH Luzitânia G - Cont. 204/18\nExecução de Obras e serviços de engenharia para a realização do empreendimento composto por 121 UHs.,Não informado,Não informado,05/10/2021
Nova Odessa,Paralisada,Municipal,881583.06,0.00,"COMIMPA COMÉRCIO, MINERAÇÃO E PAVIMENTAÇÃO EIRELI",49.395.742/0001-52,PREFEITURA MUNICIPAL DE NOVA ODESSA,Mobilidade urbana - vias urbanas,Não informado,Recapeamento asfáltico em várias ruas do município.,Não informado,Não informado,06/10/2018
Novo Horizonte,Paralisada,Municipal,262454.68,114528.77,OBRACRI EPP LTDA,11.809.435/0001-06,PREFEITURA MUNICIPAL DE NOVO HORIZONTE,"Equipamento urbanos (praças, quadras e similares)",20/09/2018,"Levando em consideração que a data de vencimento do referido convenio em 20 de Setembro de 2018, venho pelo presente justificar e solicitar prorrogação de prazo para por um período de 12 meses. 	A necessidade da referida prorrogação, pois a antiga empresa contratada teve seu contrato vencido sem que concluísse a obra, onde as devidas penalidades estão sendo aplicadas. Desta forma, é necessário maior tempo hábil além do vigente estabelecido pelo convenio, para que seja instaurado um novo processo licitatório e contratação de empresa terceirizada para conclusão da obra.  	Sem mais para o momento, agradeço sua atenção e aproveitamos a oportunidade para renovar nossos votos de elevada estima e consideração.",Não informado,Não informado,20/09/2018
Nuporanga,Paralisada,Municipal,2060569.15,1690424.45,MGI CONSTRUTORA E ENGENHARIA LTDA EPP,10.758.821/0001-45,PREFEITURA MUNICIPAL DE NUPORANGA,Outros,19/02/2019,CONSTRUÇÃO DO GINÁSIO DE ESPORTES - 3° E 4° ETAPAS,RUA DESEMBARGADOR MARCIO MARTINS FERREIRA,"https://www.google.com.br/maps/@-20.7347376,-477586125.18.75z",27/08/2014
Nuporanga,Paralisada,Municipal,700013.75,513100.97,LEONARDO APARECIDO TOSTES ME,07.141.404/0001-44,PREFEITURA MUNICIPAL DE NUPORANGA,Outros,19/01/2015,CONSTRUÇÃO DO CENTRO DE CONVENÇÕES,RUA VOLUNTARIO ETELVINO BORGES,"https://www.google.com.br/maps/@-20.7343495,-477525878.20.75z",29/07/2013
Nuporanga,Paralisada,Municipal,3305535.89,1336115.45,CAMILA CONSTRUTORA LTDA,05.625.875/0001-00,PREFEITURA MUNICIPAL DE NUPORANGA,Outros,21/05/2018,Reestruturação e Ampliação do Centro Turístico Antônio Ferreira Viana - 1ª etapa,RUA DESEMBARGADOR MARCIO MARTINS FERREIRA,"https://www.google.com.br/maps/place/Centro+Tur%C3%ADstico+Prefeito+Ant%C3%B4nio+Ferreira+Viana/@-20.7336995,-477579832.18.75z/data=!4m5!3m4!1s0x94ba1f5314751897:0x199fab7655f4c0d0!8m2!3d-20.7330135!4d-47.7573652",15/05/2016
Nuporanga,Atrasada,Municipal,1842800.00,1283552.97,MGI CONSTRUTORA E ENGENHARIA LTDA EPP,10.758.821/0001-45,PREFEITURA MUNICIPAL DE NUPORANGA,Outros,Não informado,CONSTRUÇÃO DO PARQUE PERMANENTE DE EXPOSIÇÕES - 1ª ETAPA,RUA JOAQUIM PAULINO PINTO,"https://www.google.com.br/maps/@-20.7229748,-477561668.17.75z",21/03/2017
Ocauçu,Paralisada,Municipal,1386065.74,571093.47,BERTOLINI & ANDRADE CONSTRUTORA LTDA,12.894.025/0001-65,PREFEITURA MUNICIPAL DE OCAUCU,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE CRECHE ESCOLA - CONVENIO  PAEM - EDUCAÇÃO INFANTIL,Não informado,Não informado,11/07/2017
Ocauçu,Atrasada,Estadual,3848880.48,41453.58,BERTOLINI & ANDRADE CONSTRUTORA LTDA,12.894.025/0001-65,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"Execução de Obras e serviços de engenharia para a realização do empreendimento composto por 56 UHs, sendo 12UHs TR22CEF-02-A=49.00M²-RADIER=12CM BL.CONCR.BIF.220/127V - 2D. MEIO DO RENQUE, 14UHs TR22 SEF-02-A=49.00m² - RADIER=12CM BL.CONCR.BIF.220/127V-2D DESN H=40CM, MEIO DO RENQUE, 15UHs TR22CEF-02-A=49.00M² - RADIER=12CM BL.CONCR. BIF.220/127V-D2 DESN H=40CM PONTA DO RENQUE,COM SISTEMA GERADOR SOLAR FOTOVOLTAICO E SEM ENTRADA DE ENERGIA, KIT BARRAS DE APOIO TR22CEF-02,EE 01E-01-ENTRADA DE ENERGIA PADRÃO CPFL-220/127V, TERRAPLENAGEM,REDE DE AGUA, REDE DE ESGOTO, DRENAGEM,PAVIMENTAÇÃO, PAISAGISMO, URBANISMO, MURO DE ARRIMO E MURETA DE DIVISA DE LOTE.",Não informado,Não informado,31/08/2021
Olímpia,Atrasada,Municipal,3428500.00,3085650.00,AGUA NOSSA POÇOS ARTESIANOS LTDA,04.819.258/0001-75,SUPERINTENDENCIA DE AGUA ESGOTO E MEIO AMBIENTE DE OLIMPIA - DAEMO,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,Execução de Poço Profundo no Aquífero Guarani,Não informado,Não informado,06/05/2018
Olímpia,Atrasada,Municipal,582729.28,527083.72,ENVIROMENT CONSTRUTORA EIRELI,23.110.329/0001-00,SUPERINTENDENCIA DE AGUA ESGOTO E MEIO AMBIENTE DE OLIMPIA - DAEMO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,EXECUÇÃO DE OBRA REFERENTE AO CENTRO DE ACOLHIMENTO ANIMAL,Não informado,Não informado,20/12/2018
Olímpia,Paralisada,Municipal,344886.47,0.00,MERIBÁ ENGENHARIA E INDÚSTRIA EIRELI - ME,7358275000140,PREFEITURA MUNICIPAL DE OLIMPIA,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,"Contratação de empresa especializada com fornecimento de materiais, mão de obra e queipamentos, para construção de galeria de águas pluviais Bacia B - Distrito Industrial.",Via de acesso Wilquem Manoel Neves,"https://www.google.com/maps/place/Av.+Gov.+Adhemar+Pereira+de+Barros,+Ol%C3%ADmpia+-+SP,+15400-000/@-20.7205508,-489046956.878m/data=!3m1!1e3!4m5!3m4!1s0x94bc6fa2ef733ebd:0x28568bd5190becf4!8m2!3d-20.7148206!4d-48.9083901",28/06/2019
Olímpia,Atrasada,Estadual,20666631.12,23580941.56,ETC EMPREENDIMENTOS E TECNOLOGIA EM CONSTRUÇÕES LTDA.,03.193.191/0001-43,DEPARTAMENTO DE AGUAS E ENERGIA ELETRICA,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"Execução de obras e serviços para implantação de sistema de afastamento e tratamento de esgoto sanitário urbano, no Município de Olímpia, no Estado de São Paulo",Não informado,Não informado,21/11/2014
Orindiúva,Atrasada,Estadual,5350000.00,67309.33,PRISMA-BARRETOS ENGENHARIA E CONSTRUÇÕES LTDA,08.574.643/0001-50,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"C.H. Orindiúva D - Contrato nº 199/2018 Conjunto composto por 144 uhs, TI22A-01-2D - composta por 2 dormitórios, que serão entregues em 2 fases. O serviço de infraestrutura de drenagem será executado no convênio não foi iniciado, as redes de água e esgoto serão executadas pela SABESP e também não foram iniciadas, a rede de energia elétrica será executada pela concessionaria ELEKTRO.",Não informado,Não informado,22/11/2021
Orlândia,Atrasada,Municipal,1249863.93,259776.83,R PEIXOTO CONSTRUÇÕES E SERVIÇOS LTDA - ME,08.586.212/0001-04,PREFEITURA MUNICIPAL DE ORLANDIA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche no Jardim Santa Helena.,Não informado,Não informado,27/06/2016
Orlândia,Atrasada,Municipal,1173495.13,545313.65,PAULO ROGERIO LEITE PEIXOTO - EPP,08.586.212/0001-04,PREFEITURA MUNICIPAL DE ORLANDIA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche no Jardim Jose Vieira Brazão.,Não informado,Não informado,28/07/2015
Orlândia,Atrasada,Municipal,2105392.86,1040638.00,SOLUTION ENGENHARIA MONTAGENS E CONSTRUÇÕES LTDA,13.247.877/0001-23,PREFEITURA MUNICIPAL DE ORLANDIA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Reforma do Ginásio Municipal de Esportes (convênio,Não informado,Não informado,30/10/2016
Osasco,Paralisada,Estadual,164859990.45,0.00,TRAIL INFRAESTRUTURA EIRELI ,05.497.348/0001-50,COMPANHIA PAULISTA DE TRENS METROPOLITANOS - CPTM,Transporte - Ferrovias,Não informado,"Prestação de serviços de engenharia para elaboração de projeto executivo e construção de oficinas e instalações no pátio de Presidente Altino, na Linha 9 - Esmeralda da CPTM",Não informado,Não informado,09/01/2015
Osasco,Paralisada,Municipal,30490123.82,18950631.67,PROVENCE CONSTRUTORA LTDA.,73.188.336/0001-01,PREFEITURA MUNICIPAL DE OSASCO,"Segurança pública (Delegacias, penitenciárias e similares)",Não informado,"Obra de Ampliação e reforma do Fórum da Comarca de Osasco, sendo a área total a construir de 17735.29 m² e a área total a reformar e regularizar de 4469.89 m². Obs.: Item 7 refere-se ao valor integral do convênio após aditivos.           Item 21 refere-se a soma das medições e reajustes.           Item 22 refere-se somente a contrapartida desta Pasta (80%) das medições e reajustes.",Não informado,Não informado,19/05/2011
Osasco,Paralisada,Estadual,28375090.50,0.00,CONSÓRCIO TIISA-MPE,10.579.577/0001-53,COMPANHIA PAULISTA DE TRENS METROPOLITANOS - CPTM,Transporte - Ferrovias,Não informado,"Prestação de serviços de engenharia especializada para projeto, fornecimento e implantação de sistema de sinalização com intertravamentos vitais microprocessados para os domínios das estações Osasco - Linha 9 - esmeralda e Amador Bueno - Linha 8 - Diamante da CPTM.",Não informado,Não informado,23/01/2012
