municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Macatuba,Atrasada,Estadual,11000000,129726.59,ALCANCE ENGENHARIA E CONSTRUÇÃO LTDA,20.501.854/0001-69,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,Macatuba B - cont 202/18  EG  Execução de 162UHs TI22A01 e demais serviços.,Não informado,Não informado,13/09/2021
Macaubal,Atrasada,Municipal,1677516.75,646485.49,KM & M ENGENHARIA PROJETO E CONSTRUÇÃO LTDA - ME,12.745.239/0001-70,PREFEITURA MUNICIPAL DE MACAUBAL,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CRECHE ESCOLA - PADRÃO FDE\nCAPACIDADE 150 CRIANÇAS\nNOME DE GUERRA: CRECHE ESCOLA JARDIM FLORENÇA\nRECURSOS DA SECRETARIA DE ESTADO DA EDUCAÇÃO DO ESTADO DE SÃO PAULO,Não informado,Não informado,31/12/2018
Mairinque,Atrasada,Municipal,2177028.46,858892.78,CASAGRANDE SERVIÇOS E CONSTRUÇÕES LTDA,05.592.745/0001-00,PREFEITURA MUNICIPAL DE MAIRINQUE,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção da Praça da Juventude,RUA ORION VIARO,"https://www.google.com.br/maps/place/R.+Orion+Viaro,+Mairinque+-+SP,+18120-000/@-23.5489732,-472071643.1058m/data=!3m1!1e3!4m5!3m4!1s0x94cf6df8b514cb7d:0xb86ac4f490046c8e!8m2!3d-23.5526429!4d-47.2098159",17/06/2017
Mairinque,Atrasada,Municipal,288017.37,119737.01,OBRAGEN ENGENHARIA E CONSTRUCOES LTDA,01.817.838/0001-35,PREFEITURA MUNICIPAL DE MAIRINQUE,Mobilidade urbana - vias urbanas,Não informado,PAVIMENTAÇÃO E DRENAGEM NAS RUAS 01 E 05 BAIRRO GRANADA,Rua 05,"https://www.google.com.br/maps/place/Escola+Municipal+Jardim+Granada/@-23.5276369,-471736865.123m/data=!3m1!1e3!4m5!3m4!1s0x94cf6d7806a22cf3:0x5c67aa7e40e7281b!8m2!3d-23.531581!4d-47.1749096",24/02/2017
Mairinque,Atrasada,Municipal,311571.59,0,OBRAGEN ENGENHARIA E CONSTRUCOES LTDA,01.817.838/0001-35,PREFEITURA MUNICIPAL DE MAIRINQUE,Mobilidade urbana - vias urbanas,Não informado,RECAPEAMENTO ASFÁLTICO DAS RUAS TIRADENTES. RUI BARBOSA. FELIPE DOS SANTOS - BAIRRO NOVA MAIRINQUE,Felipe dos Santos,"https://www.google.com.br/maps/place/Escola+Municipal+Jardim+Granada/@-23.5331493,-471923726.141m/data=!3m1!1e3!4m5!3m4!1s0x94cf6d7806a22cf3:0x5c67aa7e40e7281b!8m2!3d-23.531581!4d-47.1749096",26/09/2018
Mairiporã,Atrasada,Municipal,1348112.95,937014.01,CONSITEC ENGENHARIA E TECNOLOGIA LTDA,02.243.019/0001-94,PREFEITURA MUNICIPAL DE MAIRIPORA,Mobilidade urbana - vias urbanas,Não informado,Obras de Construção e Contenção de Encosta de 5 (cinco) Trechos no Município de Mairiporã,R. Maria Conceição Tezzei - Jd. Carpi - Resid. Nova Mairiporã,https://goo.gl/maps/SX1kzpDMjn5gXeUx9,13/06/2019
Mairiporã,Atrasada,Municipal,1380870.29,1283348.88,VERTSA CONSTRUÇÕES LTDA,26.995.487/0001-83,PREFEITURA MUNICIPAL DE MAIRIPORA,Mobilidade urbana - vias urbanas,Não informado,OBRAS DE DRENAGEM E PAVIMENTAÇÃO EM DIVERSAS VIAS,Rua Dr. Ozilde Albuquerque Passarella - Cidade Jardim ,https://goo.gl/maps/FMWAYub6mfqGNptZ9,29/06/2018
Marapoama,Atrasada,Estadual,1687333.42,640264.36,ENGENIL DE NIPOÃ CONSTRUTORA LTDA,09.106.400/0001-50,FUNDACAO PARA O DESENVOLVIMENTO DA EDUCACAO - FDE,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"TERRENO JD. PROGRESSO, Construção de prédio para Creche/Escola Infantil.\n",Não informado,Não informado,30/04/2019
Marinópolis,Atrasada,Estadual,2717990,152914.62,STOCCO & ZIMMERMANN LTDA,02.415.468/0001-72,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"CH MARINOPOLIS D Execução de obras e serviços de engenharia para realização de empreendimento composto de 39 unidades habitacionais, tipo TI-22 A 01 A=47.87M2 - RADIER=10CM - BL. CONCR. BIF. 220/127V-2D com sistema gerador solar fotovoltaico e sem entrada de energia, kit barras de apoio TI22A-01, EE01H-01 entrada de energia-padrão ELEKTRO-220/127V,  terraplenagem, drenagem, pavimentação, paisagismo, urbanismo, muro de arrimo e fechamentos.",Prolongamento da Avenida Presidente Mal. Castelo Branco ,                                                              ,14/12/2020
Mauá,Atrasada,Municipal,25996074.23,16750521.71,PAULISTA OBRAS E PAVIMENTAÇÃO LTDA,62.802.012/0001-97,PREFEITURA MUNICIPAL DE MAUA,Mobilidade urbana - vias urbanas,Não informado,Execução das obras de urbanização e construção de unidades habitacionais no Jd. Oratório - PAC 1 - Fase II,Jardim Oratório,"https://www.google.com.br/maps/place/Jardim+Oratorio,+Mau%C3%A1+-+SP/@-23.6571624,-464690675.16z/data=!3m1!4b1!4m5!3m4!1s0x94ce690dc60943b3:0xedf7d866ff8aecd6!8m2!3d-23.6569525!4d-46.4645436?hl=pt-BR",14/10/2015
Meridiano,Atrasada,Estadual,11835000,756324.27,CARVALHO E GARCIA CONSTRUÇÃO EMPREENDIMENTOS LTDA. - EPP,10.693.251/0001-52,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"CH Meridiano F - cont. 185/18 Conjunto Composto de 180 Uhs, TI-22A-01-2 -D, composta por 2 dormitórios, que será entregue em 2 fases, o serviço de infraestrutura de drenagem será executado no convênio não iniciado, as redes de água e esgoto serão executadas pela SABESP e não foram iniciados, a rede de energia elétrica será executada pela concessionaria ELEKTRO. Iniciando em 26/09/18, os trabalhos de terraplenagem na área.",Não informado,Não informado,30/08/2021
Mineiros do Tietê,Atrasada,Municipal,265464.96,224949.29,SEMAM TERRAPLANAGEM E PAVIMENTAÇÃO LTDA,44.745.677/0002-05,PREFEITURA MUNICIPAL DE MINEIROS DO TIETE,Mobilidade urbana - vias urbanas,Não informado,Execução da 2 etapa da duplicação da Av. Biagio Lista,Avenida Biagio Lista,,06/10/2018
Mineiros do Tietê,Atrasada,Municipal,984675.17,144945.91,CONSTRULARA CONSTRUTORA E EMPREENDIMENTOS IMOBLIARIOS LTDA.,11.859.855/0001-99,PREFEITURA MUNICIPAL DE MINEIROS DO TIETE,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Construção de Quadra Coberta no Jardim João Paulo, objeto de convênio com a CEF.",Alameda Orlando Chesine Ometto,,04/11/2014
Miracatu,Atrasada,Municipal,256425.3,124614.5,ALIANÇA COMÉRCIO E SERVIÇOS EIRELI-ME,22.373.665/0001-83,PREFEITURA MUNICIPAL DE MIRACATU,Mobilidade urbana - vias urbanas,Não informado,PAVIMENTAÇÃO ASFÁLTICA E OBRAS COMPLEMENTARES NAS RUAS PREFEITO SYLAS BALTAZAR DE ARAUJO (TRECHO 1). VALDEMAR LOPES FERRAZ (TRECHO 2) BAIRRO JARDIM MIRACATU,Não informado,Não informado,08/12/2018
Miracatu,Atrasada,Municipal,398346.29,379660.22,G ENERGY ENGENHARIA E CONSULTORIA LTDA,05.212.966/0001-96,PREFEITURA MUNICIPAL DE MIRACATU,"Equipamento urbanos (praças, quadras e similares)",Não informado,Implantação de uma Praça de Lazer - Praça Jardim Miracatu,Não informado,Não informado,22/10/2018
Miracatu,Atrasada,Municipal,216435.27,151281.86,ALIANÇA COMÉRCIO E SERVIÇOS EIRELI-ME,22.737.665/0001-83,PREFEITURA MUNICIPAL DE MIRACATU,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Construção de um Centro Multiuso, com área construída de 221.65 m²",Rua Pref Silas Baltazar de Araujo,"https://www.google.com.br/maps/place/24%C2%B017'04.0%22S+47%C2%B027'17.9%22W/@-24.284432,-474567995.17z/data=!3m1!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-24.284432!4d-47.4549585",03/09/2018
Miracatu,Atrasada,Municipal,436058.2,230919.08,ALIANÇA COMÉRCIO E SERVIÇOS EIRELI-ME,22.373.665/0001-83,PREFEITURA MUNICIPAL DE MIRACATU,"Equipamento urbanos (praças, quadras e similares)",Não informado,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA IMPLANTAÇÃO DE UMA PRAÇA DE LAZER NO BAIRRO SANTA RITA.,Rua São Paulo esquina com Rua Tocantins,"https://www.google.com.br/maps/place/24%C2%B009'00.9%22S+47%C2%B019'11.9%22W/@-24.1503732,-473199739.215m/data=!3m1!1e3!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-24.150235!4d-47.3199725",02/01/2019
Miracatu,Atrasada,Municipal,103239.62,58310.27,ALFER CONSTRUÇÕES EIRELI - EPP,10.220.779/0001-04,PREFEITURA MUNICIPAL DE MIRACATU,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,REFORMA DE MURO DA ESCOLA DIOGO RIBEIRO - Lote I,Rua Tenente José Publio Ribeiro,"https://www.google.com.br/maps/place/E.M.E.F.+Diogo+Ribeiro/@-24.282137,-4745818.19z/data=!4m5!3m4!1s0x0:0xe2ba2ab1e3f422!8m2!3d-24.2823911!4d-47.4580541",09/05/2019
Miracatu,Atrasada,Municipal,349887.64,115930.64,TORRE FORTE CONSTRUTORA E PAVIMENTAÇÃO LTDA - EPP,06.176.261/0001-43,PREFEITURA MUNICIPAL DE MIRACATU,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Construção de uma USF (Unidade de Saúde da Família) no Bairro Jardim Alvorada,Rua Benedito Martins,"https://www.google.com/maps/place/24%C2%B019'28.9%22S+47%C2%B033'49.9%22W/@-24.3246888,-475644192.170m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-24.3246897!4d-47.5638722",03/12/2018
Mira Estrela,Atrasada,Municipal,1674082.64,1433753.2,CONSTRUTORA OLIVEIRA E ARAUJO LTDA EPP,02.422.234/0001-52,PREFEITURA MUNICIPAL DE MIRA ESTRELA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,EXECUÇÃO DE CONSTRUÇÃO DA CRECHE ESCOLA,RUA EGÍDIO CÂNDIDO BORGES,"https://www.google.com.br/maps/place/R.+Eg%C3%ADdio+C%C3%A2ndido+Borges,+Mira+Estrela+-+SP,+15580-000/@-19.9790658,-501354639.17z/data=!4m13!1m7!3m6!1s0x94980c4fc8ecf071:0xd063c73bf2aea91b!2sR.+Eg%C3%ADdio+C%C3%A2ndido+Borges,+Mira+Estrela+-+SP,+15580-000!3b1!8m2!3d-19.9790809!4d-50.133522!3m4!1s0x94980c4fc8ecf071:0xd063c73bf2aea91b!8m2!3d-19.9790809!4d-50.133522",18/08/2015
Mirante do Paranapanema,Atrasada,Municipal,1744907.05,973251.38,CARVALHO E CARVALHO ENGENHARIA LTDA,07.441.219/0001-75,PREFEITURA MUNICIPAL DE MIRANTE DO PARANAPANEMA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Crecho Escola Jardim Flora,           Maria Zilmo França da Silva e Rua Amélia Fussae Okubo                                                                                                                                                                                                                                                                                                                                                ,"https://www.google.com.br/maps/@-22.2811683,-519084906.19.75z",31/01/2018
Mirante do Paranapanema,Atrasada,Municipal,458527.22,0,CARVALHO E CARVALHO ENGENHARIA LTDA,07.441.219/0001-75,PREFEITURA MUNICIPAL DE MIRANTE DO PARANAPANEMA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Reforma da praça Francisco Farias,Não informado,Não informado,15/03/2019
Mogi Guaçu,Atrasada,Municipal,20784482.38,5465423.59,VICI CONSTRUTORA LTDA,60.676.616/0001-09,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE MOGI GUACU - SAMAE,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"EXECUÇÃO DE OBRAS E SERVIÇOS DE ADEQUAÇÃO DA ESTAÇÃO DE TRATAMENTO DE ESGOTO DO CÓRREGO YPÊ - 1.ª E 2.ª ETAPA, REALIZADOS COM RECURSOS: GOVERNO FEDERAL (RECEBIDO AUTORIZAÇÃO DE INÍCIO DE OBRAS EM 06.07.2018), FINANCIAMENTO E PRÓPRIOS.",Não informado,Não informado,18/05/2016
Monções,Atrasada,Municipal,207477.43,135091.74,CONSTRUTORA OLIVEIRA E ARAUJO LTDA EPP,02.422.234/0001-52,PREFEITURA MUNICIPAL DE MONCOES,"Equipamento urbanos (praças, quadras e similares)",Não informado,A obra em questão é reforma e ampliação do CRAS onde a mesma foi paralisada pelo empreiteiro pois estava aguardando aprovação de medição e liberação do recurso pela Secretaria de Desenvolvimento Social do Estado de São Paulo.,Não informado,Não informado,13/03/2018
Mongaguá,Atrasada,Municipal,418565.23,0,M.R. COMERCIAL & LOGISTICA LTDA ,15.262.901/0001-29,PREFEITURA MUNICIPAL DE MONGAGUA,Mobilidade urbana - vias urbanas,Não informado,RESTAURAÇÃO DE PASSEIO DA ORLA DA PRAIA,Não informado,Não informado,13/02/2018
Mongaguá,Atrasada,Municipal,256209.48,104123.23,G.I.G CONSTRUÇÕES & SERVIÇOS EIRELI ME ,08.173.284/0001-20,PREFEITURA MUNICIPAL DE MONGAGUA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,REFORMA E AMPLIAÇÃO DA USADA UNIDADE DE SAÚDE DA FAMILIA - VILA APERARIA ,Não informado,Não informado,18/04/2017
Monte Castelo,Atrasada,Municipal,179653.22,154058.44,"CONVENIO DIVIDIDO EM TRÊS MODALIDADES DE LICITAÇÃO, SENDO OBRA CIVIL (CONCLUÍDA),  PRESTAÇÃO DE SERVIÇOS SOCIAIS (CONCLUIDO) E AQUISIÇÃO DE EQUIPAMENTOS(PARCIALMENTE (CONCLUÍDO)",19.670.716/0001-24,PREFEITURA MUNICIPAL DE MONTE CASTELO,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"Obra de tratamento de resíduos sólidos, sendo a obra civil de um barracão de reciclagem que encontra-se em reprogramação, pois foram abertos 2 licitações para aquisição de equipamentos, onde nas mesmas não obtivemos propostas para os mesmos, a serem utilizados na obra que já esta concluída, na qual a prefeitura encontrou dificuldades junto a licitação por serem equipamento específicos e não encontrados facilmente em nossa região. Onde esta próximo da reabertura do processo de licitação para conclusão das mesmas, pois já estamos com os novos equipamentos.",Não informado,Não informado,05/09/2018
Monteiro Lobato,Atrasada,Municipal,71541.71,15962.22,SANTOS ALMEIDA ENGENHARIA E CONSTRUTORA EIRELI,19.368.009/0001-88,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Contratação para execução de reforma da UBS do Bairro São Benedito.,Não informado,Não informado,18/07/2019
Monteiro Lobato,Atrasada,Municipal,224608.1,46373.24,SANTOS ALMEIDA ENGENHARIA E CONSTRUTORA EIRELI,19.368.009/0001-88,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,Mobilidade urbana - vias urbanas,Não informado,"Construção de calçadas, guias e sarjetas em parte dos prédios públicos da zona urbana.",Não informado,Não informado,21/06/2019
Monteiro Lobato,Atrasada,Municipal,116267.15,27057.41,MARPRADO CONSTRUÇÃO CIVIL LTDA. ,09.052.198/0001-21,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Contratação de empresa para adequação de acessibilidade e fechamento de gradil do Centro de Saúde Dr. João Auricchio.,Não informado,Não informado,18/07/2019
Monteiro Lobato,Atrasada,Municipal,120222.96,0,MARPRADO CONSTRUÇÃO CIVIL LTDA. ,09.052.198/0001-21,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,Construção de cabeceiras com tabuleiro de madeira e contenção das margens para a ponte da estrada Ambrósio Datti.,Não informado,Não informado,04/07/2019
Monteiro Lobato,Atrasada,Municipal,56603.44,0,SANTOS ALMEIDA ENGENHARIA E CONSTRUTORA EIRELI,19.368.009/0001-88,PREFEITURA MUNICIPAL DE MONTEIRO LOBATO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Contratação de empresa para execução da revitalização do Centro Cultural - Resto de obra Relicitado.,Não informado,Não informado,01/11/2019
Monte Mor,Atrasada,Municipal,1995228.98,707399.33,VERDEBIANCO ENGENHARIA EIRELI,03.992.945/0001-25,PREFEITURA MUNICIPAL DE MONTE MOR,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,Verdebianco Engenharia EIRELI,Não informado,Não informado,22/02/2018
Monte Mor,Atrasada,Municipal,377258.01,176579.65,GEDECON PARTICIPAÇÕES LTDA ME,12.162.470/0001-30,PREFEITURA MUNICIPAL DE MONTE MOR,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Conclusão da Construção de UBS do Jd. Moreira,Não informado,Não informado,12/09/2018
Monte Mor,Atrasada,Municipal,1997265.03,428475.74,VERDEBIANCO ENGENHARIA EIRELI,03.992.945/0001-25,PREFEITURA MUNICIPAL DE MONTE MOR,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação asfáltica, guias, sarjetas, galerias de águas pluviais e sinalização viária das Ruas 1, 19, 20, 21, 22, 23 e 24 do bairro Jd. Paviotti\n",Não informado,Não informado,22/02/2018
Monte Mor,Atrasada,Municipal,232171.28,204592.34,COSTA & COSTA CONSTRUÇÃO E MANUTENÇÃO EIRELI,10.696.357/0001-00,PREFEITURA MUNICIPAL DE MONTE MOR,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção da Praça do Jd. Bela Vista,Não informado,Não informado,30/05/2017
Monte Mor,Atrasada,Municipal,213606.88,171322,CONSTRUTORA TRACTOR LTDA,20.370.506/0001-08,PREFEITURA MUNICIPAL DE MONTE MOR,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção de Campo de Futebol no Jardim San Remo,Não informado,Não informado,18/10/2017
Monte Mor,Atrasada,Municipal,545446.5,388282.33,"COMIMPA COMÉRCIO, MINERAÇÃO E PAVIMENTAÇÃO EIRELI",49.395.742/0001-52,PREFEITURA MUNICIPAL DE MONTE MOR,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação asfáltica, guias, sarjetas e sinalização viária das Ruas 10, 11, 12 e 14 do bairro Jd. Alvorada",Não informado,Não informado,25/10/2017
Monte Mor,Atrasada,Municipal,1192708.7,959108.46,SPLBASE ENGENHARIA LTDA,14.657.973/0001-02,PREFEITURA MUNICIPAL DE MONTE MOR,Mobilidade urbana - vias urbanas,Não informado,"Pavimentação, guias, sarjetas, calçadas e drenagem - Trechos das Ruas 20, 21, 22, 23, 24, 25 e 26 do Bairro Jd. Colina I",Não informado,Não informado,01/12/2015
Morro Agudo,Atrasada,Municipal,320562.97,0,PROJETTAR ENGENHARIA E MANUTENÇÃO EIRELI - ME,23.933.095/0001-00,PREFEITURA MUNICIPAL DE MORRO AGUDO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Praça da Juventude,Não informado,Não informado,24/04/2018
Morro Agudo,Atrasada,Municipal,242884.48,0,CONSTRUTORA RIBEIRANIA EIRELI - EPP,04.138.652/0001-48,PREFEITURA MUNICIPAL DE MORRO AGUDO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Pista de Atletismo no Estádio Municipal,Não informado,Não informado,23/09/2017
Nipoã,Atrasada,Estadual,8988888.88,0,ENGENIL DE NIPOÃ CONSTRUTORA LTDA,09.106.400/0001-50,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"C.H. Nipoâ E - Contrato 131/18\nConjunto Composto por 144 uhs TI22A-01-2D, composta por 2 dormitórios qye serão entregue em 2 fases. O serviço de infraestrutura de drenagem será executado no convênio não iniciado. As redes de água e esgoto serão executadas pela SABESP e não foram iniciados. A rede de energia elétrica será executada pela concessionaria ELEKTRO",Não informado,Não informado,07/06/2021
Nova Campina,Atrasada,Municipal,257833.54,182298.53,M. M. SOUZA CONSTRUTORA ME,12.474.340/0001-33,PREFEITURA MUNICIPAL DE NOVA CAMPINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Processo nº 49-357/2013\nPrefeitura Municipal de Nova Campina\nObra – Construção do Centro de Convivência do Idoso\nValor – R$ 257......\nValor do estado – R$ 250000.00\nValor do Município – R$ \nForma de Liberação do Recurso pelo Estado – 2 Parcelas, sendo:\nPrimeira no valor de R$ 150000.00, liberada em 11/04/2014 – OB nº 07500\nSegunda Parcela: Será liberada após a primeira medição efetuada na obra pela Coordenação de Obras da Secretaria referente ao valor liberado na primeira parcela.\nObservamos:\n1 - A primeira medição ocorreu e a Coordenadoria de Obras concluiu que está correta e emitiu o seu parecer favorável a liberação da segunda parcela, o que ainda não foi efetuado pela Coordenação de Assuntos Financeiros da Secretaria/Secretaria da Fazenda.\n2 – A obra em questão já foi concluída pelo município independente do crédito da 2ª parcela e está pronta a meses para a sua inauguração, fato que ainda não ocorreu acredito pelo fato dos governadores que passaram pelo estado não terem tido agenda, desde que houve neste período o pleito para Presidente, Governador, etc.\n",Não informado,Não informado,04/06/2016
Nova Guataporanga,Atrasada,Municipal,1676966.36,754000,"CONSTRUTORA  NAC  FERRARI  EIRELI – EPP, ",11.972.836/0001-74,PREFEITURA MUNICIPAL DE NOVA GUATAPORANGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"NO MUNICIPIO DE NOVA GUATAPORANGA, TEMOS  EM CONSTRUÇÃO  ATRAVES DA SECRETARIA ESTADUAL DE  EDUCAÇÃO E FDE, UMA CRECHE  ESCOLA CAPACIDADE  150 CRIANÇAS.  ESTEVE  PERÍODO  PARALISADA  , E DESDE  ESTE  MES  A EMPRESA  CONTRATADA  PARA  EXECUÇÃO  DA  CONSTRUÇÃO, EMPRESA  NAC,  POR CONTA  RESOLVEU DAR  ANDAMENTO APÓS  SER NOTIFICADA PELA PREFEITURA, QUE ALEGA ATRASO CAUSADO PELA  PROPRIA PREFEITURA QUE  FIRMOU  CONTRATO  E DEMOROU  MAIS DE UM ANO  PARA INICIO.  A EMPRESA CONTRATADA E  CONTRATANTE  AGUARDAM  CONCLUSAO  PARECER  JURIDICO  SOBRE  POSSIBILIDADE  EM  REALINHAMENTO  PEQUENO   NOS  SALDOS  DE  MATERIAIS E SERVIÇOS.  MAS  ESTA   EM PLENO ANDAMENTO E COM OBJETO   DE  FINALIZAR  EM BREVE  A  CONCLUSÃO  DESSA   CRECHE  ESCOLA .  Convênio n.º 3086/2013/SE",Não informado,Não informado,10/10/2019
Novais,Atrasada,Municipal,1318537.96,1420923.15,CONSTRUTORA CONCIL CAJOBO LTDA - EPP,17.393.734/0001-80,PREFEITURA MUNICIPAL DE NOVAIS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche Escola - FDE - com Capacidade para  150 crianças,Não informado,Não informado,22/09/2016
Nova Luzitânia,Atrasada,Estadual,8198000,0,CARVALHO E GARCIA CONSTRUÇÃO EMPREENDIMENTOS LTDA. - EPP,10.693.251/0001-52,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,CH Luzitânia G - Cont. 204/18\nExecução de Obras e serviços de engenharia para a realização do empreendimento composto por 121 UHs.,Não informado,Não informado,05/10/2021
Nuporanga,Atrasada,Municipal,1842800,1283552.97,MGI CONSTRUTORA E ENGENHARIA LTDA EPP,10.758.821/0001-45,PREFEITURA MUNICIPAL DE NUPORANGA,Outros,Não informado,CONSTRUÇÃO DO PARQUE PERMANENTE DE EXPOSIÇÕES - 1ª ETAPA,RUA JOAQUIM PAULINO PINTO,"https://www.google.com.br/maps/@-20.7229748,-477561668.17.75z",21/03/2017
Ocauçu,Atrasada,Estadual,3848880.48,41453.58,BERTOLINI & ANDRADE CONSTRUTORA LTDA,12.894.025/0001-65,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"Execução de Obras e serviços de engenharia para a realização do empreendimento composto por 56 UHs, sendo 12UHs TR22CEF-02-A=49.00M²-RADIER=12CM BL.CONCR.BIF.220/127V - 2D. MEIO DO RENQUE, 14UHs TR22 SEF-02-A=49.00m² - RADIER=12CM BL.CONCR.BIF.220/127V-2D DESN H=40CM, MEIO DO RENQUE, 15UHs TR22CEF-02-A=49.00M² - RADIER=12CM BL.CONCR. BIF.220/127V-D2 DESN H=40CM PONTA DO RENQUE,COM SISTEMA GERADOR SOLAR FOTOVOLTAICO E SEM ENTRADA DE ENERGIA, KIT BARRAS DE APOIO TR22CEF-02,EE 01E-01-ENTRADA DE ENERGIA PADRÃO CPFL-220/127V, TERRAPLENAGEM,REDE DE AGUA, REDE DE ESGOTO, DRENAGEM,PAVIMENTAÇÃO, PAISAGISMO, URBANISMO, MURO DE ARRIMO E MURETA DE DIVISA DE LOTE.",Não informado,Não informado,31/08/2021
Olímpia,Atrasada,Municipal,3428500,3085650,AGUA NOSSA POÇOS ARTESIANOS LTDA,04.819.258/0001-75,SUPERINTENDENCIA DE AGUA ESGOTO E MEIO AMBIENTE DE OLIMPIA - DAEMO,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,Execução de Poço Profundo no Aquífero Guarani,Não informado,Não informado,06/05/2018
Olímpia,Atrasada,Municipal,582729.28,527083.72,ENVIROMENT CONSTRUTORA EIRELI,23.110.329/0001-00,SUPERINTENDENCIA DE AGUA ESGOTO E MEIO AMBIENTE DE OLIMPIA - DAEMO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,EXECUÇÃO DE OBRA REFERENTE AO CENTRO DE ACOLHIMENTO ANIMAL,Não informado,Não informado,20/12/2018
Olímpia,Atrasada,Estadual,20666631.12,23580941.56,ETC EMPREENDIMENTOS E TECNOLOGIA EM CONSTRUÇÕES LTDA.,03.193.191/0001-43,DEPARTAMENTO DE AGUAS E ENERGIA ELETRICA,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"Execução de obras e serviços para implantação de sistema de afastamento e tratamento de esgoto sanitário urbano, no Município de Olímpia, no Estado de São Paulo",Não informado,Não informado,21/11/2014
Orindiúva,Atrasada,Estadual,5350000,67309.33,PRISMA-BARRETOS ENGENHARIA E CONSTRUÇÕES LTDA,08.574.643/0001-50,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"C.H. Orindiúva D - Contrato nº 199/2018 Conjunto composto por 144 uhs, TI22A-01-2D - composta por 2 dormitórios, que serão entregues em 2 fases. O serviço de infraestrutura de drenagem será executado no convênio não foi iniciado, as redes de água e esgoto serão executadas pela SABESP e também não foram iniciadas, a rede de energia elétrica será executada pela concessionaria ELEKTRO.",Não informado,Não informado,22/11/2021
Orlândia,Atrasada,Municipal,1249863.93,259776.83,R PEIXOTO CONSTRUÇÕES E SERVIÇOS LTDA - ME,08.586.212/0001-04,PREFEITURA MUNICIPAL DE ORLANDIA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche no Jardim Santa Helena.,Não informado,Não informado,27/06/2016
